Id,StageName,Status_Reason__c,RecordType.Name,RICE_Supported__c,CreatedDate,CloseDate,AccountId,Lead_Faculty__c,Parent_Opportunity__c,RecordType.Name.1,Industry,Business_Type__c,Is_External__c,ParentId
0062e000002HGzzAAG,1,Won,Research Contract,RIC-BD&I,2019-06-20T10:42:10.000Z,18/7/19,0012e000003A716AAC,0012e000002ZLg7AAG,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HGZzAAO,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-07-21T07:15:57.000Z,1/11/19,0012e000003A6qHAAS,0012e000002ZGfbAAG,1,Business Organization,Services,University,External,1
0062e000002HGzZAAW,1,Won,Research Contract,RIC RE&D and BD&I,2016-05-08T21:26:17.000Z,1/11/19,0012e000003A70jAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Large Australian Corporate,External,1
0062e000002HH00AAG,1,Won,Research Contract,RIC-BD&I,2019-03-07T19:04:12.000Z,18/4/19,0012e000003A716AAC,0012e000002ZLg7AAG,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HH01AAG,1,Won,Internship,RIC RE&D and BD&I,2016-10-20T00:10:20.000Z,1/11/19,0012e000003A716AAC,0012e000002ZmnxAAC,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HH02AAG,1,Won,Research Contract,RIC RE&D and BD&I,2016-03-03T22:51:03.000Z,1/11/19,0012e000003A716AAC,0012e000002ZGfbAAG,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HH03AAG,1,Won,Research Contract,RIC RE&D and BD&I,2018-05-25T04:29:22.000Z,4/6/18,0012e000003A716AAC,0012e000002ZGfbAAG,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HH04AAG,1,Won,Research Contract,RIC RE&D and BD&I,2017-05-30T21:20:44.000Z,1/11/19,0012e000003A716AAC,0012e000002ZGfbAAG,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HH05AAG,1,Won,Research Contract,RIC RE&D and BD&I,2017-03-22T00:34:42.000Z,1/11/19,0012e000003A716AAC,0012e000002ZLg7AAG,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HH06AAG,1,Won,Internship,RIC RE&D and BD&I,2017-11-15T22:42:55.000Z,1/11/19,0012e000003A716AAC,0012e000002ZLg7AAG,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HH07AAG,1,Won,Research Contract,RIC RE&D and BD&I,2016-01-17T21:52:31.000Z,29/1/16,0012e000003A716AAC,0012e000002ZLg7AAG,1,Business Organization,Defence,Government: Australia: Federal,External,1
0062e000002HH08AAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-01-14T21:23:21.000Z,30/6/17,0012e000003A6rdAAC,0012e000002ZGfbAAG,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH09AAG,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2016-05-09T23:36:38.000Z,1/11/19,0012e000003A6wHAAS,0012e000002ZmnzAAC,1,Business Organization,Veterinary,SME (small to medium enterprise),External,1
0062e000002HH0aAAG,1,Won,Research Contract,RIC-BD&I,2018-03-27T02:43:57.000Z,30/6/19,0012e000003A6wfAAC,0012e000002ZmnzAAC,1,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,1
0062e000002HH0AAAW,1,Won,Research Contract,RIC RE&D and BD&I,2016-01-04T05:27:26.000Z,30/11/16,0012e000003A6rdAAC,0012e000002ZGfbAAG,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH0bAAG,1,Won,Research Contract,RIC RE&D and BD&I,2016-05-05T05:21:15.000Z,1/11/19,0012e000003A6wjAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Large Australian Corporate,External,1
0062e000002HH0BAAW,1,Won,Technology Transfer,RIC RE&D and BD&I,2019-02-14T07:06:58.000Z,17/12/18,0012e000003A6GcAAK,0012e000002ZmnzAAC,1,Business Organization,Services,Multinational / Other Large Corporate,External,1
0062e000002HH0cAAG,1,Won,Grants,RIC-BD&I,2019-09-02T06:53:29.000Z,31/12/19,0012e000003A6vlAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HH0CAAW,0,Other (Lost),Technology Transfer,RIC RE&D and BD&I,2018-03-06T01:46:15.000Z,30/3/18,0012e000003A6rKAAS,0012e000002ZmnzAAC,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH0dAAG,1,Won,Grants,RIC-BD&I,2019-09-02T06:56:16.000Z,31/12/19,0012e000003A6vlAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HH0DAAW,1,Won,Technology Transfer,RIC-BD&I,2018-11-01T05:34:13.000Z,30/6/19,0012e000003A6GcAAK,0012e000002ZmnzAAC,1,Business Organization,Services,Multinational / Other Large Corporate,External,1
0062e000002HH0eAAG,1,Won,Research Contract,RIC RE&D and BD&I,2018-01-11T01:05:44.000Z,1/11/19,0012e000003A6vlAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HH0EAAW,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2015-12-17T22:15:57.000Z,1/11/19,0012e000003A6weAAC,0012e000002ZmnzAAC,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH0fAAG,1,Won,Research Contract,RIC RE&D and BD&I,2018-01-11T04:37:20.000Z,31/12/18,0012e000003A6vlAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HH0FAAW,1,Won,Philanthropic,RIC RE&D and BD&I,2018-04-09T23:52:46.000Z,30/9/18,0012e000003A6wxAAC,0012e000002ZGfbAAG,1,Business Organization,Health,Not for profit,External,1
0062e000002HH0gAAG,1,Won,Research Contract,RIC RE&D and BD&I,2016-02-17T01:14:06.000Z,1/11/19,0012e000003A6vrAAC,0012e000002ZmnzAAC,1,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,1
0062e000002HH0GAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2018-09-04T02:09:50.000Z,30/9/18,0012e000003A6jcAAC,0012e000002ZGfbAAG,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH0hAAG,1,Won,Research Contract,RIC RE&D and BD&I,2018-08-29T02:02:34.000Z,1/11/19,0012e000003A6vrAAC,0012e000002ZmnzAAC,1,Business Organization,Manufacturing & R&D,Multinational / Other Large Corporate,External,1
0062e000002HH0HAAW,1,Won,Research Contract,RIC RE&D and BD&I,2018-08-03T05:21:21.000Z,1/11/19,0012e000003A6jPAAS,0012e000002ZmnzAAC,1,Business Organization,Veterinary,SME (small to medium enterprise),External,1
0062e000002HH0iAAG,0,Customer No Longer Interested,Research Contract,RIC-BD&I,2018-03-28T02:54:59.000Z,31/3/20,0012e000003A6rUAAS,0012e000002ZmnzAAC,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH0IAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2018-08-23T05:32:02.000Z,1/11/19,0012e000003A6jVAAS,0012e000002ZGfbAAG,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH0jAAG,0,Customer No Longer Interested,Grants,RIC-BD&I,2018-12-05T03:20:22.000Z,30/9/19,0012e000003A6vOAAS,0012e000002ZGfbAAG,1,Business Organization,Health,University,External,1
0062e000002HH0JAAW,1,Won,Research Contract,RIC RE&D and BD&I,2016-06-15T02:40:49.000Z,1/11/19,0012e000003A6jmAAC,0012e000002ZmnzAAC,1,Business Organization,Veterinary,Multinational / Other Large Corporate,External,1
0062e000002HH0kAAG,0,Other (Lost),Grants,RIC RE&D and BD&I,2017-05-05T01:21:34.000Z,1/11/19,0012e000003A6wFAAS,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,1
0062e000002HH0KAAW,1,Won,Technology Transfer,RIC RE&D and BD&I,2017-05-05T01:27:16.000Z,1/11/19,0012e000003A6jmAAC,0012e000002ZmnzAAC,1,Business Organization,Veterinary,Multinational / Other Large Corporate,External,1
0062e000002HH0lAAG,1,Won,Research Contract,RIC RE&D and BD&I,2017-09-08T05:16:31.000Z,1/11/19,0012e000003A6wFAAS,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,1
0062e000002HH0LAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017-07-11T01:07:46.000Z,1/11/19,0012e000003A6wpAAC,0012e000002ZmnzAAC,1,Business Organization,Energy & Utilities,Government: Australia: Local & State,External,1
0062e000002HH0mAAG,1,Won,Technology Transfer,RIC RE&D and BD&I,2018-08-07T06:58:01.000Z,31/8/18,0012e000003A6wFAAS,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,1
0062e000002HH0MAAW,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2017-03-01T04:07:42.000Z,1/11/19,0012e000003A6wHAAS,0012e000002ZmnzAAC,1,Business Organization,Veterinary,SME (small to medium enterprise),External,1
0062e000002HH0nAAG,1,Won,Research Contract,RIC RE&D and BD&I,2015-12-21T12:07:38.000Z,1/11/19,0012e000003A6OmAAK,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HH0NAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-03-01T03:46:23.000Z,1/11/19,0012e000003A6wJAAS,0012e000002ZmnzAAC,1,Business Organization,Materials: Chemicals & Industrial Metals,SME (small to medium enterprise),External,1
0062e000002HH0oAAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2017-01-28T21:01:20.000Z,31/10/18,0012e000003A6OmAAK,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HH0OAAW,1,Won,Research Contract,RIC RE&D and BD&I,2017-07-18T02:07:48.000Z,1/11/19,0012e000003A6wOAAS,0012e000002ZmnzAAC,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH0pAAG,1,Won,Research Contract,RIC RE&D and BD&I,2016-11-04T03:52:30.000Z,29/12/17,0012e000003A6OmAAK,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HH0PAAW,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2017-08-17T01:02:56.000Z,1/11/19,0012e000003A6vdAAC,0012e000002ZmnzAAC,1,Business Organization,Services,SME (small to medium enterprise),External,1
0062e000002HH0qAAG,1,Won,Research Contract,RIC-BD&I,2019-07-03T02:12:54.000Z,31/7/19,0012e000003A6F1AAK,0012e000002ZmnzAAC,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HH0QAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016-02-14T23:28:42.000Z,1/11/19,0012e000002Zt0tAAC,,1,University Department,Education,Not for profit,Internal,1
0062e000002HH0rAAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016-03-03T02:14:32.000Z,1/11/19,0012e000003A6wXAAS,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,Large Australian Corporate,External,1
0062e000002HH0sAAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016-07-04T05:21:08.000Z,1/11/19,0012e000003A6jOAAS,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,Not for profit,External,1
0062e000002HH0SAAW,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2016-02-17T01:02:56.000Z,17/2/16,0012e000003A6wGAAS,0012e000002ZGfbAAG,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH0tAAG,1,Won,Research Contract,RIC RE&D and BD&I,2017-01-16T03:45:55.000Z,1/11/19,0012e000003A6wgAAC,0012e000002ZmnzAAC,1,Business Organization,Services,University,External,1
0062e000002HH0TAAW,0,Customer Not Responding,Research Contract,RIC-BD&I,2017-07-28T00:08:58.000Z,31/8/19,0012e000003A6bAAAS,0012e000002ZGfbAAG,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH0uAAG,1,Won,Research Contract,RIC RE&D and BD&I,2016-10-05T05:53:41.000Z,1/11/19,0012e000003A6k7AAC,0012e000002ZGfbAAG,1,Business Organization,Health,Large Australian Corporate,External,1
0062e000002HH0UAAW,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2016-06-15T01:24:04.000Z,1/11/19,0012e000003A6jfAAC,0012e000002ZmnzAAC,1,Business Organization,Mining & Refining,SME (small to medium enterprise),External,1
0062e000002HH0vAAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016-03-14T04:01:48.000Z,1/11/19,0012e000003A6vaAAC,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),External,1
0062e000002HH0VAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016-02-11T05:54:11.000Z,1/11/19,0012e000003A6vYAAS,0012e000002ZmnzAAC,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH0wAAG,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2016-05-09T00:33:32.000Z,1/11/19,0012e000003A6vaAAC,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),External,1
0062e000002HH0WAAW,1,Won,Research Contract,RIC-BD&I,2019-03-15T00:33:55.000Z,31/7/19,0012e000003A6wFAAS,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,RDC (Rural Research and Development Corporations),External,1
0062e000002HH0xAAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016-08-04T03:27:30.000Z,1/11/19,0012e000003A6vaAAC,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),External,1
0062e000002HH0XAAW,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016-01-12T01:14:41.000Z,1/11/19,0012e000003A6xNAAS,0012e000002ZmnzAAC,1,Business Organization,Public Administration,Government: Australia: Local & State,External,1
0062e000002HH0yAAG,1,Won,Technology Transfer,RIC RE&D and BD&I,2016-02-02T04:01:11.000Z,1/11/19,0012e000003A6vjAAC,0012e000002ZmnzAAC,1,Business Organization,Veterinary,Multinational / Other Large Corporate,External,1
0062e000002HH0YAAW,1,Won,Research Contract,RIC RE&D and BD&I,2016-10-24T23:36:41.000Z,1/11/19,0012e000003A6wZAAS,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),External,1
0062e000002HH0zAAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016-03-11T06:34:27.000Z,1/11/19,0012e000003A6vvAAC,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),External,1
0062e000002HH0ZAAW,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2016-09-19T00:30:57.000Z,1/11/19,0012e000003A6wbAAC,0012e000002ZmnzAAC,1,Business Organization,Services,SME (small to medium enterprise),External,1
0062e000002HH10AAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016-02-29T00:29:51.000Z,1/11/19,0012e000003A6vwAAC,0012e000002ZmnzAAC,1,Business Organization,Veterinary,Multinational / Other Large Corporate,External,1
0062e000002HH12AAG,1,Won,Grants,RIC RE&D and BD&I,2017-03-01T04:43:24.000Z,1/11/19,0012e000003A6k7AAC,0012e000002ZGfbAAG,1,Business Organization,Health,Large Australian Corporate,External,1
0062e000002HH13AAG,1,Won,Research Contract,RIC RE&D and BD&I,2017-06-13T01:20:24.000Z,1/11/19,0012e000003A6k7AAC,0012e000002ZGfbAAG,1,Business Organization,Health,Large Australian Corporate,External,1
0062e000002HH14AAG,1,Won,Research Contract,RIC RE&D and BD&I,2018-02-14T04:03:34.000Z,1/11/19,0012e000003A6wQAAS,0012e000002ZmnzAAC,1,Business Organization,Services,SME (small to medium enterprise),External,1
0062e000002HH15AAG,1,Won,Research Contract,RIC RE&D and BD&I,2016-11-03T02:13:32.000Z,26/4/17,0012e000003A6VbAAK,0012e000002ZGfbAAG,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HH16AAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016-03-03T02:25:06.000Z,1/11/19,0012e000003A6wMAAS,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,Not for profit,External,1
0062e000002HH17AAG,1,Won,Research Contract,RIC RE&D and BD&I,2016-01-12T06:07:37.000Z,1/11/19,0012e000003A6b9AAC,0012e000002ZmnzAAC,1,Business Organization,Services,Not for profit,External,1
0062e000002HH18AAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-10-14T03:26:44.000Z,1/11/19,0012e000003A6kAAAS,0012e000002ZmnzAAC,1,Business Organization,Veterinary,Large Australian Corporate,External,1
0062e000002HH19AAG,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-05-24T03:10:58.000Z,1/11/19,0012e000003A6qHAAS,0012e000002ZmnzAAC,1,Business Organization,Services,University,External,1
0062e000002HH1aAAG,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-02-23T05:06:02.000Z,1/11/19,0012e000003A6qHAAS,0012e000002ZmnzAAC,1,Business Organization,Services,University,External,1
0062e000002HH1AAAW,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-02-04T04:48:00.000Z,1/11/19,0012e000003A6qHAAS,0012e000002ZmnzAAC,1,Business Organization,Services,University,External,1
0062e000002HH1bAAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2015-12-22T21:43:19.000Z,1/11/19,0012e000003A6qHAAS,0012e000002ZmnzAAC,1,Business Organization,Services,University,External,1
0062e000002HH1BAAW,0,Other (Lost),Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-02-09T23:43:30.000Z,1/11/19,,0012e000002ZmnzAAC,1,Business Organization,Services,Not for profit,,1
0062e000002HH1cAAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-12-07T05:28:38.000Z,1/11/19,0012e000003A6qHAAS,0012e000002ZmnzAAC,1,Business Organization,Services,University,External,1
0062e000002HH1CAAW,1,Won,Research Contract,RIC RE&D and BD&I,2018-02-12T22:47:25.000Z,1/11/19,,0012e000002ZmnzAAC,1,Business Organization,Services,Not for profit,,1
0062e000002HH1dAAG,1,Won,Custom Education (MSPACE Included),RIC RE&D and BD&I,2016-12-07T05:21:52.000Z,1/11/19,0012e000003A6qHAAS,0012e000002ZmnzAAC,1,Business Organization,Services,University,External,1
0062e000002HH1DAAW,0,Other (Lost),Technology Transfer,RIC RE&D and BD&I,2016-03-22T00:17:23.000Z,1/11/19,,0012e000002ZmnzAAC,1,Business Organization,Services,Not for profit,,1
0062e000002HH1EAAW,1,Won,Philanthropic,RIC RE&D and BD&I,2016-10-27T05:31:33.000Z,1/11/19,,0012e000002ZGfbAAG,1,Business Organization,Services,Not for profit,,1
0062e000002HH1fAAG,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2016-04-22T01:41:20.000Z,1/11/19,0012e000003A6jtAAC,0012e000002ZmnzAAC,1,Business Organization,Services,University,External,1
0062e000002HH1FAAW,0,Other (Lost),Grants,RIC RE&D and BD&I,2016-07-06T04:22:39.000Z,1/11/19,,0012e000002ZmnzAAC,1,Business Organization,Services,Not for profit,,1
0062e000002HH1gAAG,1,Won,Sponsorship,RIC RE&D and BD&I,2017-05-05T01:29:30.000Z,1/11/19,0012e000003A6wmAAC,0012e000002ZmnzAAC,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HH1GAAW,1,Won,Research Contract,RIC RE&D and BD&I,2018-08-29T01:50:45.000Z,1/11/19,0012e000003A6i4AAC,0012e000002ZmnzAAC,1,Business Organization,Services,University,External,1
0062e000002HH1hAAG,1,On Track,Consultancy (Non-research),RIC-BD&I,2019-10-21T00:04:06.000Z,13/12/19,0012e000003A6x2AAC,0012e000002ZGfbAAG,1,Business Organization,Health,SME (small to medium enterprise),External,1
0062e000002HH1HAAW,1,Won,Grants,RIC RE&D and BD&I,2016-06-15T01:17:06.000Z,30/6/16,0012e000003A6jNAAS,0012e000002ZGfbAAG,1,Business Organization,Health,Large Australian Corporate,External,1
0062e000002HH1iAAG,1,Won,Research Contract,RIC-BD&I,2017-09-18T23:34:56.000Z,31/5/19,0012e000003A6w5AAC,0012e000002ZmnzAAC,1,Business Organization,Health,Multinational / Other Large Corporate,External,1
0062e000002HH1IAAW,0,Other (Lost),Consultancy (Non-research),RIC RE&D and BD&I,2018-09-04T04:18:46.000Z,1/11/19,0012e000003A70YAAS,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,SME (small to medium enterprise),External,1
0062e000002HH1jAAG,0,Other (Lost),Research Contract,RIC RE&D and BD&I,2016-02-09T05:33:28.000Z,1/11/19,0012e000003A6vcAAC,0012e000002ZmnzAAC,1,Business Organization,Energy & Utilities,Multinational / Other Large Corporate,External,1
0062e000002HH1JAAW,1,Won,Consultancy (Non-research),RIC RE&D and BD&I,2018-08-29T01:34:31.000Z,30/6/19,0012e000003A6oVAAS,0012e000002ZmnzAAC,1,Business Organization,Agriculture & Horticulture,Government: Australia: Federal,External,1
